query_pmid,top1_pmid,top1_dice,top2_pmid,top2_dice,top3_pmid,top3_dice,worst_pmid,worst_dice
34690668,36479042,0.156111,31439852,0.147404,36072890,0.144623,32642931,0.0
34721001,19018317,0.214451,35132408,0.173601,35880231,0.167324,32642931,0.0
34727087,36440430,0.192448,31700004,0.184466,30094167,0.174568,32642931,0.0
34744973,24058350,0.194306,22053153,0.183206,33530043,0.168965,32642931,0.0
34751480,30405375,0.210132,32243055,0.196498,36602295,0.190587,32642931,0.0
34761123,22529908,0.21812,34474316,0.216267,35350559,0.212101,32642931,0.0
34761749,30140207,0.188433,37165097,0.18148,34526922,0.175499,33938163,0.0
34787788,29330483,0.209814,29631546,0.209412,35930925,0.188514,32642931,0.0
34793955,28912675,0.26361,36716655,0.262811,30294257,0.259837,32642931,0.0
34819848,34899156,0.245093,33761000,0.244975,31785530,0.194733,30770788,0.0
34827484,35727357,0.193473,24672481,0.162818,31931900,0.145884,32642931,0.0
34850226,29375431,0.204843,33533985,0.195586,36516729,0.185439,32642931,0.0
34867266,37475742,0.240149,32830988,0.191039,36138899,0.189284,32642931,0.0
34894615,34959050,0.296788,35477020,0.283332,33064332,0.268063,34019590,0.0
34898646,36312016,0.24878,34423595,0.245376,34413723,0.242001,30770788,0.0
34899156,29208951,0.500381,31785530,0.466698,33761000,0.289818,30770788,0.0
34899211,30500854,0.287154,33729637,0.276484,36935917,0.216035,30319395,0.0
34899252,29845006,0.276731,26696871,0.269229,34394339,0.262652,32642931,0.0
34916583,37475742,0.246777,35879595,0.233842,28865406,0.212562,32642931,0.0
34918164,29902208,0.376365,30319377,0.340942,32351412,0.277866,32642931,0.0
34924926,32916468,0.387008,36711210,0.296613,30293517,0.286968,32642931,0.0
34941895,34152097,0.241359,30500854,0.2243,30555308,0.210258,30294257,0.0
34942902,35348614,0.311438,28464029,0.223523,35709185,0.151183,32642931,0.0
34955950,29339771,0.28482,30659515,0.251591,33216427,0.243982,32642931,0.0
34959050,33064332,0.340411,35477020,0.30745,34894615,0.296788,32642931,0.0
34962111,26124712,0.356457,33216427,0.296353,31506704,0.219726,32642931,0.0
34965579,30500854,0.239833,30834624,0.20742,34899211,0.204952,34689151,0.0
34975389,31132452,0.211943,33064332,0.17739,30260258,0.175273,32642931,0.0
34975714,30640928,0.472628,32931066,0.383535,32716854,0.380793,32642931,0.0
34975723,32661345,0.201949,34689151,0.168278,31680921,0.154972,32642931,0.0
34981112,34573183,0.183457,30319377,0.169754,34761749,0.168215,32642931,0.0
34984762,26696871,0.310633,28551777,0.26881,36602295,0.266246,32642931,0.0
34987355,31176833,0.33508,36325532,0.145568,35250824,0.140789,32642931,0.0
34996499,36910761,0.249784,34394339,0.222277,36602295,0.221459,32642931,0.0
35012965,37542975,0.24204,30085308,0.238893,35724856,0.216976,32642931,0.0
35022447,28551777,0.386596,26941692,0.246299,31156452,0.243603,32642931,0.0
35037743,34492032,0.495818,32440590,0.373419,37576018,0.302793,32642931,0.0
35046525,29385622,0.188402,35290856,0.18693,29367402,0.176281,32642931,0.0
35057421,33093488,0.178434,29988531,0.177899,28341847,0.155887,32642931,0.0
35068468,30023170,0.234418,22144982,0.167994,23437205,0.165073,30294257,0.0
35069409,33777908,0.194893,33554463,0.192206,35724856,0.189916,32642931,0.0
35079026,33618236,0.394997,35996417,0.24508,27242465,0.235516,32642931,0.0
35080692,32931066,0.167291,35664438,0.164588,32716854,0.147952,32642931,0.0
35087195,30886589,0.180668,30532700,0.174442,30941010,0.164514,32642931,0.0
35103356,35280297,0.297322,36289366,0.231,31198419,0.225215,32642931,0.0
35109804,32884000,0.18457,31633061,0.18375,25079070,0.164076,32642931,0.0
35132408,29662444,0.286879,36816124,0.237736,35401094,0.209429,30770788,0.0
35136959,30837825,0.214847,27729858,0.188198,37554464,0.184926,32642931,0.0
35143020,29988531,0.25367,31022978,0.209936,31489136,0.20895,33864515,0.0
35144626,30186210,0.210422,33776671,0.208745,32082138,0.199438,32642931,0.0
35153482,35431887,0.18897,26500517,0.165905,35879595,0.16479,32642931,0.0
35153786,34573183,0.21007,34526922,0.19784,37287410,0.17782,33938163,0.0
35154337,36935917,0.266524,35176493,0.227951,33615612,0.210716,32642931,0.0
35172913,34941895,0.208609,26696871,0.208061,36804686,0.207677,32642931,0.0
35176493,29093693,0.260376,31496969,0.259657,35154337,0.227951,32642931,0.0
35233859,31720106,0.142395,33938163,0.106725,29789504,0.105948,30770788,0.0
35250436,30564107,0.200891,31673061,0.189077,34899156,0.164918,32642931,0.0
35250514,30500854,0.223388,30083136,0.178836,26793136,0.144451,33938163,0.0
35250824,36256642,0.269451,32805679,0.199906,34464856,0.194325,32642931,0.0
35259524,28551777,0.268446,34231944,0.24361,36935917,0.241444,33938163,0.0
35260119,35987909,0.259049,35979639,0.210572,29765312,0.185871,32642931,0.0
35265028,30405375,0.1726,23638181,0.141314,24278150,0.139954,32642931,0.0
35280297,35103356,0.297322,22174802,0.273918,31572296,0.25817,32642931,0.0
35281511,32734299,0.18966,32661345,0.183221,30500854,0.179229,32642931,0.0
35290856,35348614,0.266103,29052307,0.24311,32378710,0.233,32642931,0.0
35301516,36277973,0.210335,37008220,0.208493,34655096,0.195414,32642931,0.0
35308883,35477020,0.215771,19710635,0.202546,36935917,0.195562,32642931,0.0
35319666,36967826,0.212683,28910390,0.168956,30367110,0.159723,26403064,0.0
35323933,34267632,0.200484,34899211,0.198912,35176493,0.192789,32642931,0.0
35325839,21347218,0.304462,32510342,0.284129,31785530,0.271951,30770788,0.0
35329804,30524515,0.18357,29231140,0.168096,30425664,0.135709,30294257,0.0
35338471,34924926,0.260336,36605827,0.253947,29311859,0.225312,32642931,0.0
35344258,34573269,0.245138,34122313,0.240801,32339825,0.202085,32642931,0.0
35345545,30405375,0.267565,34751480,0.188812,31507522,0.177309,32642931,0.0
35348614,34942902,0.311438,35290856,0.266103,35144626,0.168685,30770788,0.0
35350559,34761123,0.212101,34819848,0.193712,37032830,0.183227,30770788,0.0
35356196,34267632,0.271141,37475742,0.270074,34585141,0.255051,32642931,0.0
35368265,29934941,0.180462,28824403,0.156803,33528852,0.150628,30770788,0.0
35384392,37008224,0.291659,29795642,0.269286,19479053,0.253528,32642931,0.0
35384549,37388634,0.307877,36325532,0.255599,36816124,0.229219,32642931,0.0
35401094,35132408,0.209429,30662455,0.207312,35692562,0.201025,30770788,0.0
35418832,30056292,0.485596,37475742,0.257269,23999082,0.246983,32642931,0.0
35418882,27909005,0.0,31174338,0.0,34474318,0.0,30770788,0.0
35431887,33376980,0.20226,35928018,0.193946,35153482,0.18897,32642931,0.0
35432784,37008220,0.209304,35176493,0.197046,35154337,0.187376,32642931,0.0
35463927,30640928,0.338558,27936219,0.334716,34469847,0.32389,32642931,0.0
35466500,34394339,0.218453,34439601,0.188106,28690501,0.18774,36676068,0.0
35476367,29867402,0.161889,31605452,0.154879,22738335,0.150663,32642931,0.0
35477020,33064332,0.309644,34959050,0.30745,33976383,0.291812,32642931,0.0
35480997,29149326,0.2267,24600224,0.213749,33343420,0.209845,30294257,0.0
35493938,33615612,0.195798,31440157,0.189305,31662425,0.180577,32642931,0.0
35518207,30679738,0.272549,32931066,0.271207,30546047,0.231392,32642931,0.0
35548890,36711210,0.267183,31506704,0.25278,28790831,0.211984,32642931,0.0
35558091,32661345,0.231414,31501448,0.160795,36970269,0.158339,32642931,0.0
35573287,30564107,0.228191,26104102,0.212476,28451633,0.208743,32642931,0.0
35580840,33761000,0.358812,30079017,0.338838,22936472,0.23802,32642931,0.0
35586413,23967150,0.184943,32739867,0.184587,37554464,0.146791,30294257,0.0
35592157,28985373,0.322738,34220425,0.224595,29765312,0.206207,32642931,0.0
35601910,34408637,0.216298,31176833,0.212639,33806837,0.18361,32642931,0.0
35607841,27218420,0.196675,36551944,0.178871,29163133,0.176205,36605827,0.0
35631206,37265465,0.258378,33864515,0.244208,32714179,0.190476,32642931,0.0
35641787,36277918,0.308964,27414048,0.249815,31662425,0.204214,32642931,0.0
35651631,30793074,0.157615,29767792,0.15562,35418832,0.149513,36312016,0.0
35664342,31588508,0.140151,28690501,0.136964,34965579,0.132151,33938163,0.0
35664438,29922151,0.195799,30870734,0.166278,35080692,0.164588,32642931,0.0
35664483,19949484,0.184176,33098616,0.16794,26635679,0.156928,32642931,0.0
35664889,37165097,0.247549,28210930,0.235227,28072415,0.224642,32642931,0.0
35686464,34573269,0.305754,25767441,0.265761,36413209,0.246197,30319395,0.0
35687994,31176833,0.199559,30140207,0.197001,31856703,0.182039,30770788,0.0
35691252,34464856,0.207626,31572296,0.198311,36804686,0.195011,32642931,0.0
35692562,29662444,0.324186,29875645,0.308725,29209202,0.212711,32642931,0.0
35693335,23715092,0.254023,34069930,0.212065,34060682,0.191844,32642931,0.0
35701598,24319433,0.1932,35727357,0.177125,29339771,0.176711,32642931,0.0
35709185,32351412,0.604133,29487374,0.407222,32189856,0.263044,32642931,0.0
35710854,31022978,0.296731,26635679,0.20893,31346001,0.200922,36312016,0.0
35716023,37008220,0.171193,37554393,0.162235,31461580,0.161043,32642931,0.0
35720086,33976383,0.162697,35990591,0.159104,35879595,0.155529,32642931,0.0
35722559,22174802,0.264968,36371438,0.239181,29875645,0.223762,32642931,0.0
35724856,35012965,0.216976,35069409,0.189916,31346001,0.181149,33938163,0.0
35727357,31680823,0.242744,31072956,0.224229,28210930,0.21439,32642931,0.0
35731447,33424663,0.229906,36087119,0.221612,34984762,0.211795,32642931,0.0
35749379,36325532,0.187851,36504641,0.178507,30705642,0.176783,32642931,0.0
35753235,34231944,0.170504,28790831,0.16231,22174802,0.159503,32642931,0.0
35785340,30596801,0.220357,34413723,0.211552,30728803,0.189438,33938163,0.0
35836836,33569254,0.228525,30947247,0.21748,26690067,0.215255,32642931,0.0
35860945,34349632,0.215786,31849777,0.207448,30500854,0.191237,32642931,0.0
35873771,32760257,0.268886,27708610,0.253252,29795642,0.22777,32642931,0.0
35879595,34916583,0.233842,37476004,0.203858,29462481,0.200219,32642931,0.0
35880231,30941010,0.186139,37098498,0.172812,34721001,0.167324,32642931,0.0
35884662,29934941,0.27062,31747689,0.201598,36262836,0.188451,30294257,0.0
35928018,30816252,0.235494,37028931,0.227788,32739867,0.21438,32642931,0.0
35930925,30260258,0.189924,34787788,0.188514,29942267,0.188507,32642931,0.0
35935423,33716689,0.363716,34351976,0.251598,36968234,0.244889,32642931,0.0
35959244,37576018,0.185236,31634356,0.178344,31022978,0.178129,32642931,0.0
35959287,33192967,0.219068,26867499,0.216634,30487740,0.202257,32642931,0.0
35967619,34394339,0.200702,33118931,0.192061,24058350,0.188854,34019590,0.0
35967898,32253455,0.166028,33094125,0.160408,28912675,0.114378,32642931,0.0
35979639,35280297,0.232114,32173410,0.22052,31820813,0.210797,32642931,0.0
35987909,35260119,0.259049,28071765,0.200577,34899156,0.191206,30770788,0.0
35990591,30500854,0.250285,30596801,0.230153,35686464,0.207409,32642931,0.0
35996417,35079026,0.24508,36291212,0.210863,29163133,0.188677,32642931,0.0
35999489,30947247,0.341933,33192967,0.26035,36256642,0.253049,32642931,0.0
36002971,30834624,0.178596,29280306,0.164188,33024081,0.162693,36312016,0.0
36009093,33064332,0.269031,29867402,0.268266,30500854,0.257455,34019590,0.0
36034114,27302746,0.249543,33684729,0.216167,37034753,0.204707,32642931,0.0
36053718,26793136,0.214855,33145398,0.191893,31346001,0.184669,32642931,0.0
36054343,34617016,0.380893,32954402,0.247501,30596801,0.232697,32642931,0.0
36061147,30555308,0.234105,31128318,0.227684,33746829,0.214111,32642931,0.0
36062153,28332557,0.205789,34069930,0.203986,28740242,0.191898,32642931,0.0
36066181,34220425,0.210471,35132408,0.165797,35136959,0.159747,32642931,0.0
36072890,35477020,0.226057,22053153,0.204205,33203742,0.1881,35967898,0.0
36081664,33864515,0.278212,33216127,0.168817,23028653,0.155065,32642931,0.0
36087119,19949484,0.31221,32528262,0.308123,34394339,0.263158,29487374,0.0
36090279,31680921,0.266727,31690806,0.264724,33688288,0.228267,32642931,0.0
36092026,31720106,0.246598,33681997,0.184306,34366804,0.161528,32642931,0.0
36097160,36523439,0.253708,29731712,0.16222,36427258,0.159637,32642931,0.0
36104362,31690806,0.185627,30947247,0.182359,35418832,0.160363,32642931,0.0
36117614,34421526,0.204509,36738332,0.194797,32132904,0.183288,30770788,0.0
36119681,32449559,0.198464,33613206,0.19119,33146953,0.170534,32642931,0.0
36138899,31176833,0.233516,29902208,0.200711,19479053,0.195487,32642931,0.0
36147977,30778319,0.186092,28985422,0.148928,33777908,0.137663,26403064,0.0
36158310,36711210,0.263267,29311859,0.262548,34899156,0.228683,30770788,0.0
36162237,31680921,0.200641,34689151,0.19104,30947247,0.176133,33938163,0.0
36163225,34394339,0.268218,28551777,0.21262,28690501,0.209011,32642931,0.0
36208547,32716854,0.191823,27936219,0.187383,29850990,0.182419,30770788,0.0
36238945,31680921,0.255313,30467392,0.247339,36413209,0.243179,32642931,0.0
36248695,30640928,0.428783,34124853,0.422502,34975714,0.37656,32642931,0.0
36251766,35990591,0.181749,26030417,0.17941,36551944,0.171474,32642931,0.0
36256642,35250824,0.269451,23999082,0.264977,35999489,0.253049,32642931,0.0
36262836,29448128,0.202374,23119088,0.201379,35884662,0.188451,30770788,0.0
36276607,30079017,0.465512,35580840,0.197784,34497498,0.197582,30770788,0.0
36277918,35641787,0.308964,30878612,0.261651,31662425,0.195484,32642931,0.0
36277973,22936472,0.232432,35301516,0.210335,26124712,0.190962,32642931,0.0
36288329,34514848,0.205517,28101012,0.179665,32954337,0.171111,32642931,0.0
36289366,33463879,0.246119,35103356,0.231,37328507,0.228642,32642931,0.0
36291212,34573183,0.244125,36676068,0.239528,23444053,0.231769,32642931,0.0
36308857,34124853,0.180226,33554463,0.164921,32760257,0.154768,32642931,0.0
36312016,34423595,0.368765,30640928,0.337617,36248695,0.268388,32642931,0.0
36313089,30878612,0.280301,28740242,0.238196,36804686,0.234462,32642931,0.0
36316871,36733415,0.173857,31506704,0.167495,36935917,0.163507,36605827,0.0
36324652,31022978,0.22282,27449913,0.175831,22738335,0.175192,33938163,0.0
36325532,35384549,0.255599,32716854,0.228283,30679738,0.227605,32642931,0.0
36331125,33395999,0.282425,29631546,0.253457,34349632,0.25335,35136959,0.0
36340775,32021618,0.215998,33216127,0.203769,32253455,0.191539,32642931,0.0
36346308,36935917,0.224865,31588508,0.195131,35103356,0.18812,32642931,0.0
36371438,22174802,0.331717,34617016,0.259603,23570420,0.255787,32642931,0.0
36379713,32714271,0.199894,33376980,0.156091,33554463,0.154344,32642931,0.0
36386969,31174338,0.205733,28828207,0.180351,29448128,0.18007,32642931,0.0
36389065,31132452,0.254926,32931066,0.177332,35836836,0.169958,32642931,0.0
36413209,35686464,0.246197,36238945,0.243179,28551777,0.242345,32642931,0.0
36427258,29867402,0.201721,31191278,0.196619,26867499,0.190618,32642931,0.0
36440430,34727087,0.192448,27449913,0.177882,36325532,0.167799,32642931,0.0
36440757,37287410,0.243858,30405375,0.176893,33013296,0.170785,32642931,0.0
36479042,34689151,0.304277,27445764,0.261536,34591838,0.203789,32642931,0.0
36504641,33139709,0.209999,35384549,0.187587,35749379,0.178507,32642931,0.0
36509982,32714179,0.17989,30669009,0.177147,31447762,0.176395,34689151,0.0
36516729,25762915,0.312105,28072415,0.274053,29518712,0.246189,32642931,0.0
36518334,31868310,0.244712,32609778,0.23086,29934675,0.221782,32642931,0.0
36518336,35103356,0.199853,34231944,0.183144,31536496,0.18251,33938163,0.0
36518558,33145398,0.208464,37098498,0.198966,36845415,0.19153,32642931,0.0
36523439,36097160,0.253708,35079026,0.199786,32243055,0.179031,32642931,0.0
36551944,32536902,0.258675,36716655,0.249908,37176617,0.244569,32642931,0.0
36552149,28210930,0.207675,31633061,0.190246,33618237,0.175676,36676068,0.0
36570538,34335172,0.241938,29765312,0.221021,32830988,0.190789,32642931,0.0
36578308,29330483,0.20857,31128318,0.207514,32805679,0.187657,32642931,0.0
36596589,32253455,0.180056,29159058,0.174706,35068468,0.162677,32642931,0.0
36602295,32528262,0.325704,30662455,0.302991,34394339,0.299061,32642931,0.0
36605827,35338471,0.253947,28464029,0.217732,37554393,0.161754,32642931,0.0
36635220,21152341,0.197384,33615612,0.195519,33729637,0.187744,32642931,0.0
36669352,34220425,0.200128,29317746,0.179514,35785340,0.174831,32642931,0.0
36676068,36291212,0.239528,34643738,0.20194,34573183,0.198447,32642931,0.0
36684846,37009110,0.210472,32761343,0.204393,26074803,0.194294,32642931,0.0
36711210,29311859,0.488201,30293517,0.420943,34924926,0.296613,30770788,0.0
36716655,33013296,0.280338,34899156,0.277908,31785530,0.266499,32642931,0.0
36726504,37114163,0.243205,32528262,0.242679,32163162,0.20782,32642931,0.0
36733415,34955950,0.186822,36413209,0.184794,26347127,0.18316,36312016,0.0
36738332,23715092,0.238773,33761000,0.21517,36117614,0.194797,32642931,0.0
36743431,34793955,0.255846,33864515,0.246585,30294257,0.214923,32642931,0.0
36760808,32716854,0.313705,28912675,0.279303,32931066,0.272614,32642931,0.0
36804686,31891311,0.263792,36313089,0.234462,28101012,0.229158,32642931,0.0
36807960,31096180,0.264637,34394339,0.264441,32765241,0.25031,32642931,0.0
36816115,32292326,0.202548,27729858,0.185143,25852510,0.177729,32642931,0.0
36816124,29662444,0.26652,37388634,0.259249,35132408,0.237736,30770788,0.0
36819220,31022978,0.254169,22053153,0.246026,30094167,0.21828,29487374,0.0
36831837,36325532,0.17854,36960197,0.165275,28983280,0.156941,32642931,0.0
36844653,30716610,0.184538,32760257,0.182072,37028931,0.179997,32642931,0.0
36845415,33339879,0.287895,22131965,0.25,33423129,0.225543,32642931,0.0
36859555,31885539,0.266052,37554464,0.213647,34267632,0.203273,32642931,0.0
36908791,37098498,0.26298,30294257,0.206888,37247471,0.202101,32642931,0.0
36910761,32848662,0.316362,34996499,0.249784,31868310,0.248453,32642931,0.0
36935917,33615612,0.3924,29867402,0.298296,32996647,0.268317,32642931,0.0
36937687,29845006,0.16783,33139709,0.160328,32528262,0.159732,32642931,0.0
36960197,31572296,0.186661,36324652,0.168424,36831837,0.165275,33938163,0.0
36967826,35319666,0.212683,33228525,0.180444,31720106,0.168076,32642931,0.0
36968234,35935423,0.244889,24888510,0.192737,37190541,0.168366,32642931,0.0
36970269,31697640,0.222699,34573269,0.211958,25852529,0.207908,32642931,0.0
36998358,30319377,0.212042,34918164,0.184894,31595015,0.167039,32642931,0.0
37007677,33773165,0.204682,30377073,0.138868,33826184,0.134476,30294257,0.0
37008220,37028931,0.23382,26867499,0.213475,35432784,0.209304,36312016,0.0
37008224,19479053,0.292391,35384392,0.291659,22174802,0.257812,32642931,0.0
37009110,36684846,0.210472,32761343,0.205611,33530043,0.193131,34019590,0.0
37009454,36238945,0.236807,34060682,0.220205,33804090,0.217901,33938163,0.0
37015869,37077276,0.316154,34413723,0.239296,19572020,0.233688,32642931,0.0
37025377,31920587,0.227378,34761123,0.193694,23999082,0.19124,32642931,0.0
37025422,28451633,0.187174,35103356,0.178772,31571320,0.175452,32642931,0.0
37028931,26867499,0.255253,34060682,0.243029,37008220,0.23382,32642931,0.0
37032830,23646178,0.237422,29231140,0.198008,35350559,0.183227,30294257,0.0
37034753,36034114,0.204707,31139470,0.185846,35046525,0.170863,32642931,0.0
37077276,37015869,0.316154,29795642,0.265384,26104102,0.239816,32642931,0.0
37098498,36908791,0.26298,34573183,0.223552,32510342,0.204658,32642931,0.0
37113153,35959244,0.172321,29448128,0.168402,31489136,0.16545,33938163,0.0
37114163,36726504,0.243205,29857719,0.193857,33192967,0.18613,32642931,0.0
37148709,31506704,0.241647,30991617,0.216898,36935917,0.209208,32642931,0.0
37151844,22738335,0.285524,32761343,0.260266,35477020,0.249707,35057421,0.0
37152608,29208951,0.238293,34899156,0.225652,34984762,0.210346,30770788,0.0
37165097,31198419,0.276133,32082138,0.270233,35664889,0.247549,32642931,0.0
37176617,30056292,0.494309,33664643,0.304989,22470337,0.265198,30294257,0.0
37182459,28365777,0.245564,37554464,0.202458,33938163,0.183455,36312016,0.0
37190541,23316178,0.224157,33013296,0.21057,34351976,0.208321,32642931,0.0
37190583,36716655,0.218678,31022978,0.192874,22738335,0.18376,32642931,0.0
37190659,26124712,0.277508,29765312,0.249362,25852510,0.221647,32642931,0.0
37221090,36413209,0.199934,34899211,0.183794,37176617,0.181602,30294257,0.0
37247471,36908791,0.202101,27218420,0.194832,30294257,0.176366,32642931,0.0
37253028,33270131,0.231009,33216427,0.221984,29934675,0.221225,32642931,0.0
37265465,30278046,0.267363,32253455,0.264326,35631206,0.258378,32642931,0.0
37273685,33395999,0.208734,28374005,0.197335,32761343,0.190004,32642931,0.0
37287410,36440757,0.243858,29448128,0.183095,35153786,0.17782,32642931,0.0
37287773,34585141,0.167066,36726504,0.165627,30101060,0.164604,32642931,0.0
37303301,30104338,0.313136,33216127,0.308708,34680538,0.210319,32642931,0.0
37311807,34349186,0.204034,34394339,0.20195,36331125,0.200912,32642931,0.0
37323647,24058350,0.241542,35477020,0.14796,36340775,0.145218,32642931,0.0
37328507,30056292,0.355925,37475742,0.315948,28268177,0.267406,32642931,0.0
37356055,31022978,0.227425,32243055,0.222141,33064332,0.219998,32642931,0.0
37365237,31680823,0.232288,30816252,0.211131,32638450,0.207089,32642931,0.0
37388634,35384549,0.307877,30319395,0.26087,36816124,0.259249,32642931,0.0
37396772,31680931,0.34238,32954337,0.295991,31662425,0.245579,32642931,0.0
37429921,24058350,0.208119,28072415,0.200166,35477020,0.199279,35348614,0.0
37475742,37328507,0.315948,30056292,0.28903,35356196,0.270074,32642931,0.0
37476004,22144982,0.20669,35879595,0.203858,31447762,0.197225,34019590,0.0
37478086,36859555,0.185091,29167455,0.143049,23144799,0.142812,32642931,0.0
37521699,36908791,0.185866,30056292,0.181231,28981837,0.172239,32642931,0.0
37542975,35012965,0.24204,22174802,0.219657,19479053,0.181515,32642931,0.0
37554393,35716023,0.162235,36605827,0.161754,24278150,0.154996,32642931,0.0
37554464,36859555,0.213647,37182459,0.202458,35136959,0.184926,32642931,0.0
37560478,23853676,0.165095,19949484,0.152619,28690501,0.151164,29487374,0.0
37575305,33528852,0.155444,34541537,0.145929,37113153,0.137087,36312016,0.0
37576018,23322456,0.322861,35037743,0.302793,32440590,0.237406,30294257,0.0
